order_id,customer_id,order_date,status,total_amount
ORD0000807,CUST000140,2024-10-25 15:07:43,processing,2423.47
ORD0000808,CUST000148,2025-07-09 10:33:13,delivered,1166.63
ORD0000809,CUST000116,2025-10-08 22:18:34,delivered,215.39
ORD0000810,CUST000006,2024-10-04 15:44:58,shipped,568.39
ORD0000811,CUST000088,2025-11-27 04:42:48,canceled,846.48
ORD0000812,CUST000020,2025-12-26 10:00:11,canceled,4891.31
ORD0000813,CUST000087,2025-07-07 16:51:39,returned,4471.47
ORD0000814,CUST000181,2024-08-22 21:43:15,shipped,3285.49
ORD0000815,CUST000156,2025-12-19 00:00:08,shipped,551.23
ORD0000816,CUST000053,2024-11-14 03:10:22,shipped,2792.86
ORD0000817,CUST000187,2025-08-06 01:57:38,shipped,1443.54
ORD0000818,CUST000061,2024-07-06 08:39:24,pending,2880.26
ORD0000819,CUST000126,2024-11-13 20:22:40,processing,68.89
ORD0000820,CUST000023,2025-11-20 12:37:30,delivered,3144.2
ORD0000821,CUST000123,2024-07-26 14:04:26,processing,1074.42
ORD0000822,CUST000164,2025-10-02 11:03:24,returned,2394.17
ORD0000823,CUST000030,2025-09-04 13:09:56,delivered,2381.18
ORD0000824,CUST000170,2025-05-16 06:21:29,processing,2743.42
ORD0000825,CUST000048,2025-04-16 12:03:10,canceled,1878.54
ORD0000826,CUST000115,2024-08-16 19:28:49,shipped,2352.04
ORD0000827,CUST000058,2025-09-29 18:54:00,delivered,798.1
ORD0000828,CUST000179,2025-12-31 07:19:19,processing,1751.77
ORD0000829,CUST000139,2025-03-30 20:17:33,returned,2969.15
ORD0000830,CUST000142,2024-10-01 08:12:50,delivered,4101.11
ORD0000831,CUST000108,2025-08-22 04:27:36,delivered,4684.99
ORD0000832,CUST000147,2025-09-24 03:24:37,shipped,440.83
ORD0000833,CUST000183,2025-08-11 19:27:37,shipped,4507.25
ORD0000834,CUST000147,2025-12-18 22:46:49,returned,779.87
ORD0000835,CUST000194,2025-11-05 15:58:17,shipped,4922.62
ORD0000836,CUST000055,2024-09-23 01:57:28,processing,2145.71
ORD0000837,CUST000175,2025-04-11 02:53:46,shipped,4121.69
ORD0000838,CUST000038,2025-04-26 16:02:23,shipped,3649.16
ORD0000839,CUST000018,2025-09-07 08:06:11,shipped,2016.91
ORD0000840,CUST000084,2025-06-15 15:05:44,shipped,4589.95
ORD0000841,CUST000004,2026-01-03 23:11:14,delivered,606.97
ORD0000842,CUST000039,2025-08-06 12:15:22,delivered,2934.25
ORD0000843,CUST000026,2025-12-25 08:19:56,delivered,549.9
ORD0000844,CUST000074,2025-05-23 02:22:43,canceled,4395.57
ORD0000845,CUST000068,2025-09-09 00:21:11,delivered,2881.52
ORD0000846,CUST000122,2025-06-26 23:35:38,shipped,2044.72
ORD0000847,CUST000159,2025-10-05 01:29:03,pending,4453.39
ORD0000848,CUST000085,2025-07-16 21:29:58,pending,2402.33
ORD0000849,CUST000069,2025-07-15 00:46:08,pending,4096.06
ORD0000850,CUST000078,2025-05-29 23:49:22,shipped,2483.52
ORD0000851,CUST000179,2025-12-31 07:45:47,returned,1178.39
ORD0000852,CUST000077,2025-12-11 16:44:19,shipped,4137.83
ORD0000853,CUST000069,2025-11-30 10:16:22,shipped,3245.5
ORD0000854,CUST000049,2025-12-17 11:39:13,shipped,4128.65
ORD0000855,CUST000190,2025-03-29 09:31:37,delivered,4342.59
ORD0000856,CUST000015,2025-10-09 17:33:22,delivered,374.8
ORD0000857,CUST000182,2025-12-22 01:52:12,shipped,3913.56
ORD0000858,CUST000135,2025-07-30 07:02:51,pending,1004.18
ORD0000859,CUST000052,2026-01-04 23:37:44,processing,213.7
ORD0000860,CUST000013,2025-12-05 02:18:38,delivered,1406.19
ORD0000861,CUST000119,2025-11-03 22:47:14,shipped,4619.21
ORD0000862,CUST000175,2024-05-31 16:19:01,shipped,2469.49
ORD0000863,CUST000115,2024-11-28 02:09:37,returned,2399.18
ORD0000864,CUST000142,2025-05-13 15:23:30,shipped,4196.39
ORD0000865,CUST000067,2025-01-09 11:34:26,shipped,1963.5
ORD0000866,CUST000042,2025-10-04 12:53:04,delivered,1110.88
ORD0000867,CUST000057,2025-12-10 18:34:26,shipped,1073.32
ORD0000868,CUST000167,2024-11-26 17:23:01,shipped,4329.92
ORD0000869,CUST000197,2025-12-07 00:35:16,pending,4562.0
ORD0000870,CUST000166,2025-12-30 02:34:08,delivered,91.9
ORD0000871,CUST000065,2025-11-10 22:56:19,delivered,3561.37
ORD0000872,CUST000071,2025-11-29 09:31:52,canceled,4265.35
ORD0000873,CUST000118,2024-10-03 10:28:53,shipped,1545.62
ORD0000874,CUST000134,2025-12-19 02:46:30,delivered,2943.21
ORD0000875,CUST000002,2025-08-15 22:23:08,returned,4834.1
ORD0000876,CUST000096,2025-10-09 09:17:48,delivered,3064.8
ORD0000877,CUST000077,2025-11-30 04:19:54,processing,365.99
ORD0000878,CUST000071,2025-10-22 01:51:45,canceled,1342.68
ORD0000879,CUST000183,2025-12-09 13:40:03,shipped,792.15
ORD0000880,CUST000196,2025-06-11 05:48:35,canceled,4036.88
ORD0000881,CUST000154,2025-11-17 19:18:30,delivered,3419.74
ORD0000882,CUST000185,2025-04-30 02:04:09,delivered,4987.47
ORD0000883,CUST000067,2025-09-21 09:10:34,shipped,3696.82
ORD0000884,CUST000150,2025-11-01 23:27:18,returned,4089.27
ORD0000885,CUST000088,2025-12-24 05:01:07,delivered,3447.27
ORD0000886,CUST000164,2025-12-12 21:21:01,canceled,3375.75
ORD0000887,CUST000130,2025-04-26 07:59:40,delivered,4211.16
ORD0000888,CUST000143,2025-08-04 15:31:29,shipped,2380.37
ORD0000889,CUST000190,2024-10-05 00:09:06,delivered,2817.21
ORD0000890,CUST000047,2025-12-27 01:42:24,canceled,3289.45
ORD0000891,CUST000057,2025-10-15 01:18:20,shipped,4363.59
ORD0000892,CUST000108,2025-03-16 13:56:49,shipped,2948.57
ORD0000893,CUST000119,2025-01-07 02:09:17,shipped,4338.65
ORD0000894,CUST000150,2025-09-13 08:41:03,canceled,402.52
ORD0000895,CUST000050,2025-12-06 17:47:31,processing,3419.45
ORD0000896,CUST000136,2025-05-13 11:50:51,shipped,4360.7
ORD0000897,CUST000039,2025-08-02 07:16:17,returned,1746.22
ORD0000898,CUST000146,2025-02-10 05:55:16,processing,4318.85
ORD0000899,CUST000047,2025-10-29 22:09:59,shipped,3173.61
ORD0000900,CUST000046,2025-10-20 21:19:45,delivered,73.33
ORD0000901,CUST000071,2025-09-07 02:57:02,delivered,884.6
ORD0000902,CUST000196,2025-05-10 10:45:16,shipped,3829.67
ORD0000903,CUST000023,2025-10-19 11:00:02,delivered,3185.76
ORD0000904,CUST000104,2025-09-20 23:38:24,returned,1947.42
ORD0000905,CUST000010,2025-10-27 05:08:38,shipped,1896.85
ORD0000906,CUST000004,2025-10-18 03:48:01,delivered,2678.62
ORD0000907,CUST000005,2025-12-27 21:17:30,pending,3681.34
ORD0000908,CUST000058,2025-12-21 07:22:12,canceled,1594.86
ORD0000909,CUST000027,2024-12-30 12:48:17,shipped,1565.27
ORD0000910,CUST000017,2024-06-10 16:33:48,shipped,1489.6
ORD0000911,CUST000187,2025-07-21 16:10:18,delivered,1722.28
ORD0000912,CUST000176,2025-10-27 23:50:53,shipped,4511.85
ORD0000913,CUST000092,2025-12-13 01:38:08,shipped,4743.02
ORD0000914,CUST000104,2025-04-14 19:05:18,shipped,3649.49
ORD0000915,CUST000034,2025-11-29 22:29:56,delivered,2968.98
ORD0000916,CUST000044,2025-01-30 19:25:53,shipped,3270.17
ORD0000917,CUST000010,2025-09-26 10:03:36,canceled,1316.16
ORD0000918,CUST000137,2025-10-17 10:34:35,pending,4973.67
ORD0000919,CUST000170,2025-03-16 08:01:42,delivered,147.72
ORD0000920,CUST000177,2025-06-09 11:42:10,shipped,1932.26
ORD0000921,CUST000141,2025-02-11 17:05:24,shipped,807.98
ORD0000922,CUST000178,2025-06-11 18:33:38,shipped,3325.24
ORD0000923,CUST000170,2025-08-23 09:58:17,shipped,3047.89
ORD0000924,CUST000036,2025-06-04 05:53:00,delivered,569.33
ORD0000925,CUST000185,2025-12-16 02:10:16,processing,614.36
ORD0000926,CUST000028,2025-11-28 23:00:11,shipped,1038.76
ORD0000927,CUST000068,2025-11-02 10:12:15,returned,1821.71
ORD0000928,CUST000105,2025-07-31 04:09:18,shipped,2763.29
ORD0000929,CUST000054,2025-11-17 01:18:08,shipped,63.55
ORD0000930,CUST000172,2025-11-24 22:09:28,canceled,4184.4
ORD0000931,CUST000172,2025-12-14 14:08:06,processing,495.91
ORD0000932,CUST000131,2025-11-22 22:26:18,delivered,551.39
ORD0000933,CUST000066,2025-12-19 21:29:17,shipped,4943.9
ORD0000934,CUST000076,2025-04-05 09:48:37,shipped,544.05
ORD0000935,CUST000045,2026-01-04 19:07:02,pending,1488.31
ORD0000936,CUST000174,2025-06-19 07:43:51,shipped,623.71
ORD0000937,CUST000195,2024-06-15 13:30:16,pending,735.05
ORD0000938,CUST000166,2025-12-30 01:47:09,shipped,4477.91
ORD0000939,CUST000160,2026-01-03 01:13:36,canceled,510.11
ORD0000940,CUST000088,2025-11-27 19:35:05,processing,2031.24
ORD0000941,CUST000117,2024-12-30 10:47:52,delivered,3465.02
ORD0000942,CUST000123,2025-11-04 19:03:56,shipped,4436.31
ORD0000943,CUST000043,2024-08-08 03:32:02,processing,3645.74
ORD0000944,CUST000041,2025-06-02 19:39:53,shipped,2974.21
ORD0000945,CUST000146,2025-07-31 18:20:09,shipped,3076.05
ORD0000946,CUST000200,2025-07-22 10:53:16,delivered,4319.75
ORD0000947,CUST000187,2024-09-22 00:53:04,shipped,2466.21
ORD0000948,CUST000106,2024-12-19 07:01:42,pending,1344.98
ORD0000949,CUST000081,2025-10-22 08:37:07,delivered,3405.75
ORD0000950,CUST000197,2025-12-30 21:06:06,delivered,2846.81
ORD0000951,CUST000172,2026-01-01 23:44:53,shipped,2639.36
ORD0000952,CUST000180,2025-12-18 11:44:15,processing,3325.48
ORD0000953,CUST000064,2025-05-13 10:57:10,shipped,3397.66
ORD0000954,CUST000099,2025-03-06 18:50:20,delivered,2813.8
ORD0000955,CUST000157,2025-04-21 06:23:25,pending,4675.14
ORD0000956,CUST000130,2025-11-25 09:47:25,shipped,2504.38
ORD0000957,CUST000043,2024-07-09 11:35:46,delivered,1637.14
ORD0000958,CUST000085,2025-08-01 15:42:44,processing,1152.4
ORD0000959,CUST000165,2025-05-22 14:24:20,shipped,1213.25
ORD0000960,CUST000118,2025-03-01 17:09:56,delivered,2268.09
ORD0000961,CUST000128,2025-04-06 13:06:17,shipped,4904.32
ORD0000962,CUST000191,2025-12-14 00:36:08,pending,2047.03
ORD0000963,CUST000010,2025-10-31 17:57:19,shipped,4138.25
ORD0000964,CUST000155,2025-07-09 15:00:10,canceled,2833.55
ORD0000965,CUST000168,2025-10-27 01:22:38,returned,1848.55
ORD0000966,CUST000014,2025-09-30 02:01:55,delivered,1693.26
ORD0000967,CUST000197,2025-11-12 18:35:18,delivered,3597.46
ORD0000968,CUST000094,2025-10-23 04:56:56,shipped,532.31
ORD0000969,CUST000169,2024-08-22 13:18:29,pending,1807.94
ORD0000970,CUST000163,2025-06-23 14:54:53,shipped,1900.76
ORD0000971,CUST000028,2025-10-16 01:51:28,canceled,2487.49
ORD0000972,CUST000184,2025-06-18 19:08:38,processing,3073.72
ORD0000973,CUST000049,2025-10-16 03:49:17,canceled,1994.84
ORD0000974,CUST000118,2025-12-22 03:41:17,delivered,3598.1
ORD0000975,CUST000028,2025-12-24 03:28:23,shipped,4636.8
ORD0000976,CUST000173,2025-12-17 22:45:49,processing,4464.18
ORD0000977,CUST000118,2025-08-15 03:24:26,delivered,2545.78
ORD0000978,CUST000128,2024-04-27 16:00:37,shipped,290.43
ORD0000979,CUST000111,2025-12-12 23:30:22,delivered,4625.64
ORD0000980,CUST000200,2025-05-13 00:09:01,delivered,909.57
ORD0000981,CUST000033,2024-05-27 19:46:46,shipped,3022.7
ORD0000982,CUST000083,2025-11-26 13:31:07,canceled,2122.39
ORD0000983,CUST000156,2025-12-31 12:57:40,delivered,1404.3
ORD0000984,CUST000088,2026-01-05 01:13:53,shipped,4033.74
ORD0000985,CUST000036,2025-06-01 21:12:39,delivered,4437.86
ORD0000986,CUST000132,2025-04-10 16:35:30,delivered,2761.64
ORD0000987,CUST000081,2025-12-29 06:36:17,delivered,2790.23
ORD0000988,CUST000056,2024-09-26 21:42:20,shipped,3586.2
ORD0000989,CUST000176,2025-11-17 12:41:18,canceled,706.73
ORD0000990,CUST000182,2025-12-29 00:48:58,returned,930.17
ORD0000991,CUST000139,2025-11-03 13:56:07,delivered,3566.25
ORD0000992,CUST000195,2025-02-08 12:15:30,delivered,2934.89
ORD0000993,CUST000171,2025-10-21 20:47:49,shipped,3751.95
ORD0000994,CUST000137,2025-01-28 12:35:09,canceled,2140.81
ORD0000995,CUST000004,2026-01-04 00:45:10,processing,1935.31
ORD0000996,CUST000014,2025-12-25 22:46:09,processing,1371.54
ORD0000997,CUST000042,2025-06-15 14:30:11,delivered,774.82
ORD0000998,CUST000016,2025-05-13 22:30:43,shipped,2728.8
ORD0000999,CUST000092,2025-12-19 06:33:29,shipped,3099.74
ORD0001000,CUST000173,2025-12-25 06:19:13,delivered,1160.32
ORD0001001,CUST000166,2026-01-03 19:36:08,shipped,2579.07
ORD0001002,CUST000179,2026-01-02 14:56:09,delivered,282.55
ORD0001003,CUST000098,2025-09-26 10:25:53,shipped,3951.15
ORD0001004,CUST000176,2025-11-14 08:37:57,returned,316.32
ORD0001005,CUST000191,2025-11-04 23:48:00,shipped,4350.81
ORD0001006,CUST000114,2025-12-29 10:14:10,shipped,3187.25
ORD0001007,CUST000182,2025-12-28 21:57:26,shipped,2962.51
ORD0001008,CUST000190,2025-06-29 18:28:49,shipped,3638.33
ORD0001009,CUST000050,2025-06-29 12:05:15,shipped,4918.09
ORD0001010,CUST000020,2025-03-21 17:49:04,returned,3688.64
ORD0001011,CUST000031,2024-11-29 23:40:36,pending,1431.61
ORD0001012,CUST000068,2025-06-02 18:26:13,shipped,4237.77
ORD0001013,CUST000002,2025-03-28 09:12:57,shipped,4690.6
ORD0001014,CUST000011,2024-10-23 00:30:48,canceled,3004.56
ORD0001015,CUST000199,2025-12-22 16:51:53,delivered,3326.36
ORD0001016,CUST000126,2025-10-05 08:43:36,delivered,410.76
ORD0001017,CUST000182,2025-12-12 21:44:36,shipped,4787.09
ORD0001018,CUST000134,2024-05-10 19:24:33,delivered,838.88
ORD0001019,CUST000140,2025-02-28 05:13:06,shipped,1779.54
ORD0001020,CUST000055,2025-09-23 14:44:03,shipped,1835.95
ORD0001021,CUST000056,2025-11-29 11:22:50,delivered,2400.54
ORD0001022,CUST000144,2025-12-10 20:22:30,returned,93.58
ORD0001023,CUST000172,2025-12-07 09:35:23,shipped,4527.26
ORD0001024,CUST000158,2025-12-28 17:26:20,shipped,247.39
ORD0001025,CUST000083,2025-11-02 17:31:13,canceled,4727.69
ORD0001026,CUST000099,2025-05-29 14:54:49,shipped,1450.0
ORD0001027,CUST000133,2025-11-14 06:13:20,delivered,2595.83
ORD0001028,CUST000131,2025-12-28 21:47:10,shipped,1517.35
ORD0001029,CUST000167,2024-06-11 04:18:26,shipped,457.61
ORD0001030,CUST000025,2025-05-01 22:12:45,returned,3877.93
ORD0001031,CUST000137,2024-06-26 03:09:15,delivered,1093.37
ORD0001032,CUST000162,2024-12-22 09:15:53,canceled,2149.84
ORD0001033,CUST000027,2024-08-14 07:11:12,shipped,3528.58
ORD0001034,CUST000190,2025-11-10 05:25:58,shipped,4092.93
ORD0001035,CUST000019,2025-10-26 22:21:19,delivered,167.58
ORD0001036,CUST000184,2025-04-19 14:31:31,pending,412.58
ORD0001037,CUST000046,2025-09-27 00:03:03,delivered,2896.06
ORD0001038,CUST000059,2025-12-16 07:56:31,shipped,2283.07
ORD0001039,CUST000104,2025-09-22 12:55:08,shipped,1978.03
ORD0001040,CUST000031,2025-04-01 10:13:39,pending,3615.41
ORD0001041,CUST000017,2025-12-14 08:26:18,delivered,275.31
ORD0001042,CUST000019,2024-12-28 15:18:54,canceled,575.37
ORD0001043,CUST000176,2025-11-13 06:17:38,delivered,1443.51
ORD0001044,CUST000113,2025-04-13 01:41:29,shipped,3320.58
ORD0001045,CUST000122,2025-08-12 03:25:44,shipped,725.09
ORD0001046,CUST000101,2025-12-19 06:31:22,delivered,2751.34
ORD0001047,CUST000163,2025-02-28 17:42:33,shipped,4440.54
ORD0001048,CUST000187,2025-10-28 19:46:52,shipped,4749.85
ORD0001049,CUST000142,2025-10-20 02:38:41,processing,256.78
ORD0001050,CUST000147,2025-12-03 05:51:07,shipped,2760.25
ORD0001051,CUST000022,2025-08-15 16:09:36,shipped,3720.08
ORD0001052,CUST000186,2025-09-21 13:41:21,shipped,4532.86
ORD0001053,CUST000132,2025-02-08 22:17:50,shipped,1142.9
ORD0001054,CUST000065,2025-10-20 09:01:08,processing,3371.34
ORD0001055,CUST000146,2025-12-13 19:17:02,processing,3767.66
ORD0001056,CUST000141,2025-07-23 16:18:48,delivered,412.07
ORD0001057,CUST000172,2025-11-23 20:56:43,shipped,1027.22
ORD0001058,CUST000149,2025-10-10 08:46:01,returned,1817.83
ORD0001059,CUST000172,2025-12-22 10:08:36,shipped,1461.43
ORD0001060,CUST000018,2025-09-28 00:17:40,shipped,2280.7
ORD0001061,CUST000158,2025-08-28 05:10:26,delivered,804.36
ORD0001062,CUST000146,2024-11-29 22:49:17,delivered,4795.36
ORD0001063,CUST000044,2024-10-30 21:35:55,shipped,3939.02
ORD0001064,CUST000183,2025-12-26 17:24:26,delivered,1419.57
ORD0001065,CUST000093,2025-09-14 06:31:34,delivered,1691.24
ORD0001066,CUST000123,2025-02-15 23:59:05,shipped,3885.1
ORD0001067,CUST000125,2026-01-04 09:04:00,processing,3245.48
ORD0001068,CUST000021,2025-05-17 04:53:04,canceled,743.01
ORD0001069,CUST000138,2025-12-16 21:34:40,shipped,4437.36
ORD0001070,CUST000020,2024-12-25 01:52:44,canceled,4255.46
ORD0001071,CUST000162,2024-08-03 00:53:42,delivered,2915.56
ORD0001072,CUST000197,2025-11-01 05:33:45,shipped,231.45
ORD0001073,CUST000067,2025-12-27 09:32:55,canceled,2721.4
ORD0001074,CUST000168,2025-06-29 14:34:16,shipped,1155.37
ORD0001075,CUST000198,2025-07-04 06:23:55,delivered,1490.45
ORD0001076,CUST000119,2025-10-31 20:09:43,shipped,2014.09
ORD0001077,CUST000129,2024-06-05 03:52:18,delivered,4247.51
ORD0001078,CUST000158,2025-07-04 21:50:45,delivered,744.83
ORD0001079,CUST000041,2025-07-02 02:44:33,delivered,2850.77
ORD0001080,CUST000038,2025-10-18 21:50:47,canceled,250.08
ORD0001081,CUST000195,2025-05-24 16:22:42,shipped,1358.57
ORD0001082,CUST000060,2024-11-15 20:04:25,delivered,2613.53
ORD0001083,CUST000093,2025-11-02 13:15:38,shipped,2300.49
ORD0001084,CUST000012,2025-04-23 14:36:39,returned,1654.15
ORD0001085,CUST000181,2025-09-07 19:03:40,delivered,1403.8
ORD0001086,CUST000190,2024-10-08 15:05:57,delivered,2872.29
ORD0001087,CUST000097,2025-11-08 15:33:33,shipped,2959.01
ORD0001088,CUST000020,2025-12-02 19:36:59,shipped,4864.74
ORD0001089,CUST000058,2025-11-16 21:46:38,shipped,4095.32
ORD0001090,CUST000089,2025-07-23 13:26:08,delivered,4441.5
ORD0001091,CUST000002,2025-08-08 09:59:53,canceled,2227.5
ORD0001092,CUST000059,2025-12-07 12:24:34,shipped,1440.01
ORD0001093,CUST000039,2025-08-21 13:01:17,shipped,3030.0
ORD0001094,CUST000031,2025-07-08 12:10:09,shipped,4065.3
ORD0001095,CUST000185,2025-06-03 05:12:07,shipped,2420.13
ORD0001096,CUST000054,2025-03-13 22:55:30,delivered,2083.95
ORD0001097,CUST000063,2025-11-09 10:37:08,processing,2982.12
ORD0001098,CUST000035,2025-11-29 20:23:06,pending,2882.73
ORD0001099,CUST000015,2025-08-02 23:25:56,shipped,941.19
ORD0001100,CUST000104,2025-11-26 03:15:00,returned,3206.23
ORD0001101,CUST000185,2026-01-02 04:43:11,delivered,4738.91
ORD0001102,CUST000056,2025-04-07 18:37:09,delivered,2383.5
ORD0001103,CUST000124,2025-08-27 03:44:51,shipped,2083.3
ORD0001104,CUST000037,2025-08-07 07:22:01,delivered,950.33
ORD0001105,CUST000169,2025-04-04 01:44:10,shipped,3634.72
ORD0001106,CUST000088,2026-01-02 17:08:40,shipped,2973.45
ORD0001107,CUST000059,2025-12-22 03:14:36,shipped,587.42
ORD0001108,CUST000052,2025-12-28 08:33:22,canceled,2546.58
ORD0001109,CUST000108,2024-10-26 09:46:14,delivered,928.24
ORD0001110,CUST000158,2025-12-20 10:44:30,pending,3930.15
ORD0001111,CUST000129,2026-01-02 07:52:01,processing,2437.09
ORD0001112,CUST000034,2025-12-31 19:01:02,delivered,4490.0
ORD0001113,CUST000199,2025-12-25 06:50:20,delivered,2634.12
ORD0001114,CUST000095,2025-03-25 07:55:10,delivered,2173.33
ORD0001115,CUST000124,2025-12-25 08:26:40,delivered,1785.06
ORD0001116,CUST000190,2025-10-30 14:39:07,delivered,2901.8
ORD0001117,CUST000109,2025-12-16 04:12:04,shipped,3841.0
ORD0001118,CUST000022,2025-08-07 08:28:10,delivered,2741.47
ORD0001119,CUST000066,2025-06-26 01:38:14,pending,3731.05
ORD0001120,CUST000002,2025-10-06 13:32:24,shipped,2622.82
ORD0001121,CUST000097,2025-11-09 07:47:32,shipped,4031.22
ORD0001122,CUST000105,2025-08-26 03:52:54,processing,2159.05
ORD0001123,CUST000150,2025-05-09 11:48:09,shipped,2703.72
ORD0001124,CUST000145,2025-06-03 21:05:54,delivered,4959.4
ORD0001125,CUST000102,2024-12-04 03:45:03,shipped,3929.75
ORD0001126,CUST000124,2025-08-28 17:44:33,shipped,2796.81
ORD0001127,CUST000065,2025-11-11 04:30:01,delivered,3882.26
ORD0001128,CUST000102,2024-10-14 04:24:34,canceled,3313.45
ORD0001129,CUST000192,2024-08-06 03:02:53,shipped,3511.59
ORD0001130,CUST000042,2025-04-04 05:43:02,shipped,2032.78
ORD0001131,CUST000087,2025-12-15 08:19:29,delivered,3500.43
ORD0001132,CUST000181,2024-09-08 06:18:01,shipped,4824.62
ORD0001133,CUST000002,2024-09-23 09:05:35,delivered,2384.76
ORD0001134,CUST000154,2025-11-29 22:50:59,processing,1352.31
ORD0001135,CUST000095,2025-04-08 13:04:11,delivered,3636.25
ORD0001136,CUST000103,2025-11-03 16:34:58,shipped,4819.47
ORD0001137,CUST000015,2026-01-01 07:34:50,delivered,917.59
ORD0001138,CUST000127,2025-05-09 02:44:48,pending,4260.31
ORD0001139,CUST000133,2024-09-23 20:32:47,shipped,3930.6
ORD0001140,CUST000131,2026-01-04 17:29:46,delivered,3095.19
ORD0001141,CUST000173,2025-11-21 02:45:48,shipped,3292.34
ORD0001142,CUST000041,2025-05-27 06:25:20,returned,3909.38
ORD0001143,CUST000091,2025-08-15 02:03:54,shipped,2951.1
ORD0001144,CUST000133,2024-02-26 15:27:04,delivered,389.66
ORD0001145,CUST000024,2025-11-09 22:26:15,shipped,4157.34
ORD0001146,CUST000150,2025-06-15 04:15:25,shipped,4086.8
ORD0001147,CUST000058,2025-12-04 09:10:07,returned,2301.06
ORD0001148,CUST000104,2025-11-16 15:21:07,pending,916.42
ORD0001149,CUST000130,2025-02-10 02:18:05,delivered,2540.69
ORD0001150,CUST000088,2026-01-03 21:52:46,processing,2590.77
ORD0001151,CUST000066,2025-11-08 13:27:24,delivered,2895.72
ORD0001152,CUST000178,2025-11-27 02:44:20,returned,2837.68
ORD0001153,CUST000198,2024-10-08 06:23:10,delivered,4808.13
ORD0001154,CUST000118,2025-09-02 02:43:50,shipped,2954.79
ORD0001155,CUST000008,2025-07-14 11:39:08,processing,384.39
ORD0001156,CUST000163,2025-04-29 00:10:15,delivered,1188.15
ORD0001157,CUST000081,2025-11-30 04:50:22,returned,2606.7
ORD0001158,CUST000003,2025-10-20 03:20:37,delivered,1278.88
ORD0001159,CUST000024,2025-10-11 16:18:06,delivered,4114.32
ORD0001160,CUST000020,2026-01-01 05:54:40,canceled,2408.95
ORD0001161,CUST000091,2024-08-29 17:01:39,canceled,1381.93
ORD0001162,CUST000192,2025-07-24 05:50:37,canceled,991.33
ORD0001163,CUST000189,2024-12-21 13:15:25,shipped,1248.18
ORD0001164,CUST000068,2025-07-02 13:26:44,shipped,4182.96
ORD0001165,CUST000159,2025-08-30 13:42:49,shipped,578.11
ORD0001166,CUST000021,2025-10-28 21:45:47,delivered,3833.01
ORD0001167,CUST000139,2024-06-15 02:51:50,delivered,1887.42
ORD0001168,CUST000081,2025-12-07 23:03:13,canceled,4410.89
ORD0001169,CUST000148,2025-12-25 14:37:35,shipped,955.22
ORD0001170,CUST000196,2025-09-24 10:08:34,shipped,1149.36
ORD0001171,CUST000148,2024-05-29 10:16:46,processing,4006.39
ORD0001172,CUST000123,2025-04-17 12:30:39,pending,1769.08
ORD0001173,CUST000176,2025-12-29 08:05:00,shipped,4883.71
ORD0001174,CUST000179,2026-01-04 17:09:37,shipped,91.67
ORD0001175,CUST000173,2025-11-29 14:17:36,shipped,548.7
ORD0001176,CUST000093,2025-12-16 04:22:07,canceled,976.4
ORD0001177,CUST000068,2025-07-14 08:25:34,shipped,4794.71
ORD0001178,CUST000088,2025-12-06 16:51:33,shipped,2148.52
ORD0001179,CUST000108,2025-12-28 11:58:41,delivered,1857.14
ORD0001180,CUST000103,2025-04-30 05:00:28,shipped,2878.48
ORD0001181,CUST000148,2025-08-05 15:47:26,shipped,544.36
ORD0001182,CUST000070,2025-06-10 16:42:19,delivered,4288.73
ORD0001183,CUST000051,2024-06-19 02:31:59,delivered,3705.78
ORD0001184,CUST000122,2025-06-16 05:11:36,shipped,2523.01
ORD0001185,CUST000162,2025-08-15 09:06:03,shipped,1612.85
ORD0001186,CUST000125,2025-11-16 12:21:01,shipped,4299.58
ORD0001187,CUST000013,2025-12-12 11:31:42,processing,858.54
ORD0001188,CUST000056,2024-11-07 09:09:53,shipped,3167.82
ORD0001189,CUST000116,2025-11-28 14:24:41,shipped,1833.52
ORD0001190,CUST000143,2025-12-28 10:04:51,delivered,1753.49
ORD0001191,CUST000106,2024-04-15 04:02:29,shipped,3413.95
ORD0001192,CUST000156,2025-12-07 13:55:30,delivered,3266.83
ORD0001193,CUST000138,2025-12-15 20:04:13,returned,1458.81
ORD0001194,CUST000084,2025-11-16 19:19:46,shipped,3884.98
ORD0001195,CUST000115,2024-09-12 01:22:57,shipped,1468.29
ORD0001196,CUST000162,2024-10-30 07:33:40,canceled,3220.87
ORD0001197,CUST000087,2025-02-23 22:33:30,delivered,2879.61
ORD0001198,CUST000019,2024-05-26 06:03:16,shipped,1179.68
ORD0001199,CUST000082,2025-09-23 08:08:26,shipped,1373.99
ORD0001200,CUST000166,2026-01-01 19:18:18,shipped,2252.25
ORD0001201,CUST000093,2025-12-11 03:51:36,shipped,2278.93
ORD0001202,CUST000043,2024-10-02 03:53:38,canceled,668.95
ORD0001203,CUST000061,2025-09-19 01:38:57,shipped,3732.18
ORD0001204,CUST000192,2024-04-11 20:18:55,shipped,2015.38
ORD0001205,CUST000025,2025-03-22 16:34:05,canceled,2392.27
ORD0001206,CUST000014,2025-08-22 22:01:39,delivered,2643.71
ORD0001207,CUST000022,2025-05-29 16:54:56,shipped,818.61
ORD0001208,CUST000168,2025-10-01 06:50:29,shipped,1274.61
ORD0001209,CUST000073,2025-11-19 10:57:35,delivered,699.82
